target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-05-30,2026-05-30,OKC,SAS,0.5681413221307196,0.43185867786928045,1.62,2.36,0.6172839506172839,0.42372881355932207,0.5929648241206029,0.40703517587939697,-7.961105814823421,1.9186479771501785,,,,0.5544554455445545,0.5929648241206029,-0.0193607632068972,False,PASS,,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,nba_games_predict_2026-05-30.csv,combined_nba_predictions_acc_2026-05-30.csv
