target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-05-01,2025-10-23,IND,OKC,0.3213069213176888,0.6786930786823112,3.45,1.33,0.2898550724637681,0.7518796992481203,0.2782426778242678,0.7217573221757322,10.850887854602643,-9.733820535252601,0.35,20.75,0.2828282828282828,0.3066666666666666,0.2782426778242678,0.0717573221757321,False,PASS,0.35,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-23,GSW,DEN,0.3516259026276808,0.6483740973723192,1.77,2.1,0.5649717514124294,0.47619047619047616,0.5426356589147286,0.4573643410852713,-37.762215234900495,36.15856044818704,0.5252984518277903,-7.022174026481109,0.2828282828282828,0.3066666666666666,0.5426356589147286,-0.1926356589147286,False,PASS,0.7,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,MEM,MIA,0.5985323798415145,0.40146762015848547,1.71,2.15,0.5847953216374269,0.46511627906976744,0.5569948186528497,0.4430051813471503,2.3490369528989863,-13.684461665925628,0.5862677250193905,0.2517809783157743,0.6455696202531646,0.6494845360824743,0.5569948186528497,0.0885748016003148,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,POR,GSW,0.4031212023317619,0.5968787976682381,1.68,2.25,0.5952380952380952,0.4444444444444444,0.5725190839694657,0.4274809160305344,-32.27563800826401,34.29772947535359,0.5455738903555907,-8.343586420260774,0.4540540540540541,0.4595744680851064,0.5725190839694657,-0.1184650299154116,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,DAL,WAS,0.3183073897438852,0.6816926102561147,1.24,4.43,0.8064516129032259,0.22573363431151244,0.7813051146384479,0.21869488536155202,-60.529883671758235,201.9898263434588,0.7374390814350316,-8.557553902056092,0.2828282828282828,0.3066666666666666,0.7813051146384479,-0.4313051146384479,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,SAC,UTA,0.3782020573579452,0.6217979426420548,1.83,2.05,0.5464480874316939,0.48780487804878053,0.5283505154639175,0.4716494845360826,-30.789023503496026,27.46857824162121,0.5001865029676655,-8.465869956917205,0.4222222222222222,0.4473684210526316,0.5283505154639175,-0.1061282932416953,False,PASS,0.3,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,NOP,SAS,0.3606290989589318,0.6393709010410682,1.56,2.5,0.641025641025641,0.4,0.6157635467980296,0.38423645320197053,-43.74186056240663,59.84272526026704,0.5902488045062763,-7.921186497020905,0.2828282828282828,0.3066666666666666,0.6157635467980296,-0.2657635467980296,False,PASS,0.35,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,HOU,DET,0.5202169222878452,0.4797830777121548,1.95,2.25,0.5128205128205129,0.4444444444444444,0.5357142857142858,0.46428571428571425,1.4422998461298242,7.951192485234815,0.516792452378991,0.774528213903225,0.5094339622641508,0.5,0.5357142857142858,-0.0262803234501349,False,PASS,0.75,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,TOR,MIL,0.4861625495813919,0.5138374504186081,1.75,2.2,0.5714285714285714,0.45454545454545453,0.5569620253164557,0.4430379746835443,-14.921553823256417,13.044239092093779,0.5285308727550051,-7.507097267874108,0.4540540540540541,0.4595744680851064,0.5569620253164557,-0.1029079712624015,False,PASS,0.6,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,LAL,MIN,0.5743413818589066,0.4256586181410934,2.05,1.81,0.48780487804878053,0.5524861878453039,0.4689119170984456,0.5310880829015544,17.739983281075844,-22.955790116462094,0.4983139837045078,2.1543666594241007,0.5454545454545454,0.5428571428571428,0.4689119170984456,0.0765426283560998,False,PASS,0.6,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,ORL,ATL,0.5996045065044405,0.4003954934955595,1.42,2.94,0.7042253521126761,0.3401360544217687,0.6743119266055045,0.32568807339449535,-14.856160076369452,17.716275087694488,0.6311079382046643,-10.382672774937674,0.6455696202531646,0.6494845360824743,0.6743119266055045,-0.0287423063523399,False,PASS,0.7,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,LAC,PHO,0.3248311083559236,0.6751688916440763,1.23,4.4,0.8130081300813008,0.22727272727272727,0.7815275310834814,0.21847246891651864,-60.045773672221394,197.0743123233936,0.7376319137115389,-9.271274613480717,0.2828282828282828,0.3066666666666666,0.7815275310834814,-0.4315275310834814,False,PASS,0.6,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,NYK,BOS,0.6512124624794146,0.34878753752058544,1.67,2.25,0.5988023952095809,0.4444444444444444,0.5739795918367347,0.42602040816326525,8.752481234062227,-21.52280405786827,0.5703626433647085,-4.7494385580936775,0.696078431372549,0.673469387755102,0.5739795918367347,0.1220988395358142,True,PASS,0.75,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-24,BRK,CLE,0.3944473868173287,0.6055526131826713,2.1,1.77,0.47619047619047616,0.5649717514124294,0.4573643410852713,0.5426356589147286,-17.166048768360966,7.182812533332816,0.4347151555424939,-8.709817336076275,0.4222222222222222,0.4595744680851064,0.4573643410852713,-0.035142118863049,False,PASS,0.25,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-25,PHI,CHO,0.6268269368540074,0.37317306314599263,1.51,2.64,0.6622516556291391,0.3787878787878788,0.6361445783132531,0.363855421686747,-5.3491325350448875,-1.4823113294579415,0.6228438208154617,-5.950583056865277,0.6455696202531646,0.673469387755102,0.6361445783132531,0.0094250419399114,False,PASS,0.55,False,official_shortlist_empty,empty_source_dataframe,LOW_PRICE_FAVORITE_NO_VALUE,short-priced favorite with non-positive raw EV,none,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-25,MEM,IND,0.5286262464380135,0.4713737535619865,1.74,2.14,0.5747126436781609,0.4672897196261682,0.5515463917525772,0.4484536082474227,-8.019033119785657,0.87398326226511,0.5266695439013065,-8.359499361172674,0.5094339622641508,0.5,0.5515463917525772,-0.0421124294884264,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-25,ATL,OKC,0.5140803937138909,0.4859196062861091,3.5,1.32,0.2857142857142857,0.7575757575757576,0.2738589211618257,0.7261410788381742,79.92813779986183,-35.8586119702336,0.3503781641526102,22.632357453413565,0.5094339622641508,0.5,0.2738589211618257,0.2355750411023251,True,PASS,0.4,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-25,DEN,PHO,0.682780981492606,0.317219018507394,1.12,6.75,0.8928571428571428,0.14814814814814814,0.8576874205844981,0.1423125794155019,-23.52853007282811,114.12283749249093,0.7858137866821124,-11.9888558916034,0.696078431372549,0.7254901960784313,0.8576874205844981,-0.1616089892119491,False,PASS,0.65,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-25,ORL,CHI,0.4893812844699602,0.5106187155300398,1.41,3.0,0.7092198581560284,0.3333333333333333,0.6802721088435374,0.31972789115646255,-30.997238889735613,53.18561465901195,0.6418581487756865,-9.49800102262821,0.4540540540540541,0.4595744680851064,0.6802721088435374,-0.2262180547894833,False,PASS,0.7,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,DAL,TOR,0.3187522368890158,0.6812477631109841,1.87,1.95,0.53475935828877,0.5128205128205129,0.5104712041884817,0.4895287958115184,-40.39333170175403,32.843313806641895,0.4888813290552891,-8.57919146666094,0.2828282828282828,0.3066666666666666,0.5104712041884817,-0.1604712041884817,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,MIN,IND,0.6837240315306252,0.3162759684693748,1.17,5.4,0.8547008547008548,0.18518518518518517,0.8219178082191781,0.1780821917808219,-20.004288310916852,70.7890229734624,0.7514433891415253,-12.081123470441547,0.696078431372549,0.7254901960784313,0.8219178082191781,-0.1258393768466291,False,PASS,0.65,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,SAC,LAL,0.459462502237683,0.540537497762317,2.24,1.68,0.4464285714285714,0.5952380952380952,0.4285714285714286,0.5714285714285715,2.9196005012410042,-9.189700375930753,0.4471027814495081,0.1510230446898353,0.4540540540540541,0.4595744680851064,0.4285714285714286,0.0254826254826254,False,PASS,0.3,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,SAS,BRK,0.6782102457876245,0.32178975421237554,1.16,5.55,0.8620689655172414,0.1801801801801802,0.827123695976155,0.17287630402384502,-21.32761148863557,78.59331358786844,0.7564061676928255,-12.256884547632241,0.696078431372549,0.7254901960784313,0.827123695976155,-0.131045264603606,False,PASS,0.8,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,CLE,MIL,0.6196150031502539,0.38038499684974614,1.39,3.1,0.7194244604316548,0.3225806451612903,0.6904231625835189,0.309576837416481,-13.87351456211472,17.919349023421315,0.640096621201724,-11.026569652960383,0.6455696202531646,0.6494845360824743,0.6904231625835189,-0.0448535423303543,False,PASS,0.6,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,DET,BOS,0.5182374162309578,0.48176258376904224,1.51,2.64,0.6622516556291391,0.3787878787878788,0.6361445783132531,0.363855421686747,-21.746150149125377,27.185322115027155,0.5936245128943725,-10.362698552949755,0.5094339622641508,0.5,0.6361445783132531,-0.1267106160491022,False,PASS,0.8,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,LAC,POR,0.4940595446935642,0.5059404553064357,1.32,3.5,0.7575757575757576,0.2857142857142857,0.7261410788381742,0.2738589211618257,-34.78414010044952,77.0791593572525,0.6845099398933074,-9.644687934083418,0.4540540540540541,0.4595744680851064,0.7261410788381742,-0.2720870247841201,False,PASS,0.6,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,WAS,CHO,0.5290155118953928,0.47098448810460725,1.77,2.1,0.5649717514124294,0.47619047619047616,0.5426356589147286,0.4573643410852713,-6.364254394515479,-1.0932574980324739,0.5207117061996229,-7.834028002666738,0.5094339622641508,0.5,0.5426356589147286,-0.0332016966505778,False,PASS,0.3,False,official_shortlist_empty,empty_source_dataframe,NO_VALUE_SKIP,no meaningful raw edge and no canonical signal,none,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-26,MIA,NYK,0.5535571090181824,0.44644289098181755,2.2,1.7,0.45454545454545453,0.5882352941176471,0.4358974358974359,0.5641025641025641,21.78256398400016,-24.104708533091014,0.4653236845475373,2.371210600458218,0.5172413793103449,0.5428571428571428,0.4358974358974359,0.0813439434129089,False,PASS,0.65,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,MIN,DEN,0.6417247580306555,0.35827524196934446,3.05,1.4,0.3278688524590164,0.7142857142857143,0.3146067415730337,0.6853932584269663,95.72605119934994,-49.84146612429178,0.3728561996343219,13.721140888468186,0.6455696202531646,0.673469387755102,0.3146067415730337,0.3309628786801308,True,MODEL_MARKET_GAP,0.65,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,DET,CLE,0.513076019664289,0.48692398033571105,2.2,1.7,0.45454545454545453,0.5882352941176471,0.4358974358974359,0.5641025641025641,12.876724326143574,-17.22292334292912,0.4585679274021572,0.884944028474588,0.6875,0.6875,0.4358974358974359,0.2516025641025641,True,MODEL_MARKET_GAP,0.8,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,SAS,TOR,0.748654791755525,0.25134520824447504,1.49,2.7,0.6711409395973155,0.37037037037037035,0.6443914081145585,0.3556085918854415,11.549563971573228,-32.136793773991734,0.6469301475499397,-3.6074080150589882,0.7468354430379747,0.8571428571428571,0.6443914081145585,0.1024440349234161,False,PASS,0.8,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,HOU,BRK,0.4805730839885264,0.5194269160114736,1.07,9.0,0.9345794392523364,0.1111111111111111,0.893743793445879,0.10625620655412116,-48.57868001322767,367.4842244103263,0.8,-14.399999999999991,0.4540540540540541,0.4595744680851064,0.893743793445879,-0.4396897393918249,False,PASS,0.75,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,DAL,OKC,0.3106524687964385,0.6893475312035615,3.7,1.29,0.27027027027027023,0.7751937984496123,0.25851703406813625,0.7414829659318637,14.941413454682252,-11.074168474740564,0.35,29.499999999999993,0.0,0.0,0.2585170340681362,0.0914829659318637,False,PASS,0.5,False,official_shortlist_empty,empty_source_dataframe,LIVE_WATCH_ONLY,interesting raw edge needs game-flow confirmation,live_watch_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,NOP,BOS,0.3443896899698273,0.6556103100301727,1.74,2.14,0.5747126436781609,0.4672897196261682,0.5515463917525772,0.4484536082474227,-40.07619394525005,40.30060634645696,0.5347618155937324,-6.9514440866905725,0.5294117647058824,0.3066666666666666,0.5515463917525772,-0.0221346270466948,False,PASS,0.35,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,PHI,ORL,0.659285394953311,0.34071460504668905,2.9,1.43,0.3448275862068966,0.6993006993006994,0.3302540415704388,0.6697459584295612,91.19276453646017,-51.277811478323464,0.3827666502526484,11.002328573268038,0.696078431372549,0.673469387755102,0.3302540415704388,0.3658243898021102,True,MODEL_MARKET_GAP,0.55,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,GSW,MEM,0.6635216003488732,0.3364783996511268,1.29,3.7,0.7751937984496123,0.27027027027027023,0.7414829659318637,0.25851703406813625,-14.405713554995359,24.49700787091693,0.6833813220284535,-11.843809458329503,0.696078431372549,0.673469387755102,0.7414829659318637,-0.0454045345593147,False,PASS,0.7,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,UTA,PHO,0.5011426492879132,0.4988573507120868,1.85,1.98,0.5405405405405405,0.5050505050505051,0.5169712793733681,0.4830287206266319,-7.288609881736052,-1.2262445590068172,0.4883155138684915,-9.661629934329074,0.4540540540540541,0.5,0.5169712793733681,-0.0629172253193139,False,PASS,0.35,False,official_shortlist_empty,empty_source_dataframe,NO_VALUE_SKIP,no meaningful raw edge and no canonical signal,none,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,CHI,ATL,0.6255320227537459,0.37446797724625414,2.14,1.74,0.4672897196261682,0.5747126436781609,0.4484536082474227,0.5515463917525772,33.863852869301624,-34.84257195915178,0.4699665118153106,0.5728335284764574,0.6455696202531646,0.6494845360824743,0.4484536082474227,0.1971160120057418,True,MODEL_MARKET_GAP,0.6,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-27,LAL,POR,0.7267535356091751,0.2732464643908249,2.2,1.7,0.45454545454545453,0.5882352941176471,0.4358974358974359,0.5641025641025641,59.88577783401854,-53.54810105355977,0.4567665683301087,0.48864503262391334,0.7468354430379747,0.7363636363636363,0.4358974358974359,0.3109380071405387,True,MODEL_MARKET_GAP,0.6,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,,combined_nba_predictions_acc_2026-05-01.csv
2026-05-01,2025-10-28,MIA,CHO,0.6335698262948327,0.3664301737051673,1.44,2.85,0.6944444444444444,0.3508771929824561,0.6643356643356644,0.3356643356643357,-8.765945013544096,4.432599505972679,0.6646412943751933,-4.29165360997218,0.75,0.75,0.6643356643356644,0.0856643356643356,False,PASS,0.65,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,,combined_nba_predictions_acc_2026-05-01.csv
