target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-06-03,2026-06-03,SAS,NYK,0.6221537922315877,0.37784620776841227,1.51,2.64,0.6622516556291391,0.3787878787878788,0.6361445783132531,0.363855421686747,-6.054777373030252,-0.24860114913916043,,,,0.6333333333333333,0.6361445783132531,-0.0639926795790758,False,PASS,,False,official_shortlist_empty,empty_source_dataframe,LOW_PRICE_FAVORITE_NO_VALUE,short-priced favorite with non-positive raw EV,none,nba_games_predict_2026-06-03.csv,combined_nba_predictions_acc_2026-06-03.csv
