target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-05-11,2026-05-11,CLE,DET,0.5993057861280123,0.40069421387198767,1.6,2.4,0.625,0.4166666666666667,0.6,0.39999999999999997,-4.111074219518018,-3.833388670722959,,,,0.625,0.6,-0.0097995545657015,False,PASS,,False,official_shortlist_empty,empty_source_dataframe,NO_VALUE_SKIP,no meaningful raw edge and no canonical signal,none,nba_games_predict_2026-05-11.csv,combined_nba_predictions_acc_2026-05-11.csv
2026-05-11,2026-05-11,LAL,OKC,0.3559882562539441,0.644011743746056,5.25,1.17,0.19047619047619047,0.8547008547008548,0.1822429906542056,0.8177570093457944,86.89383453332064,-24.65062598171146,,,,0.3397539027051713,0.1822429906542056,0.4079574547800928,True,PASS,,False,official_shortlist_empty,empty_source_dataframe,MODEL_MARKET_GAP_REVIEW,market gap guard triggered,market_gap_review,nba_games_predict_2026-05-11.csv,combined_nba_predictions_acc_2026-05-11.csv
