target_date,game_date,home_team,away_team,home_prob_raw,away_prob_raw,home_odds,away_odds,home_implied_raw,away_implied_raw,home_implied_devig,away_implied_devig,home_ev_raw_per_100,away_ev_raw_per_100,prob_used,home_ev_prob_used_per_100,prob_live_safe,prob_iso_oos_time,market_implied_p_devig,model_market_gap,model_market_gap_flag,blocked_by,home_win_rate,canonical_signal,canonical_reason,canonical_export_status,stage1_bucket,stage1_reason,allowed_review_type,source_daily_file,source_combined_file
2026-05-18,2026-05-18,OKC,SAS,0.6508554620781105,0.3491445379218895,1.41,3.0,0.7092198581560284,0.3333333333333333,0.6802721088435374,0.31972789115646255,-8.229379846986419,4.743361376566835,,,,0.6666666666666666,0.6802721088435374,-0.0947457930540637,False,PASS,,False,official_shortlist_empty,empty_source_dataframe,RAW_UNDERDOG_TEMPTATION,away raw EV positive without canonical signal,near_miss_review,nba_games_predict_2026-05-18.csv,combined_nba_predictions_acc_2026-05-18.csv
